"sep=;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
paul-rimple;Paul Rimple;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/492622669506834432/86lvPPu-_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/paulrimple|https://linkedin.com/in/pjrimple;1;;;0;;;
will-ripley;Will Ripley;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/444352035014836225/EprowE8j_400x400.jpeg;world|journalism|journalist;japan;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/willripleyCNN|https://facebook.com/willripleynews;1;;;0;;;
malin-rising;Malin Rising;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/583036832755105792/tD35JgQQ_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/malinrising|http://facebook.com/bertil.svensson.967|https://linkedin.com/pub/malin-rising//566/a2;1;;;0;;;
karen-rivera;Karen Rivera;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/582227329801445376/qbQq23m2_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/karen_p_rivera;1;;;0;;;
dan-rivers;Dan Rivers;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/687364565148037121/ZpCyLD4S_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/danriversitv;1;;;0;;;
valeria-robecco;Valeria Robecco;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/758310192069111808/sz3KRJHG_400x400.jpg;world|journalism|journalist;metro-new-york;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/vrobecco;1;;;0;;;
nic-robertson;Nic Robertson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/479630953296314371/hfMG5jJy_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/NicRobertsonCNN|http://facebook.com/pages/nic-robertson-cnn-fan-page/648776458?ref=share|https://linkedin.com/in/nic-robertson-428212;1;;;0;;;
nick-robins-early;Nick Robins-Early;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/733121431874248704/6jPkS1Do_400x400.jpg;world|journalism|journalist;metro-new-york;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/nickrobinsearly|http://linkedin.com/pub/nick-robins-early/7a/b29/a5;1;;;0;;;
jessica-robinson;Jessica Robinson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/720855359049445380/TWN0CXCq_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/jessixarobinson|https://facebook.com/jessicayrobinson|https://linkedin.com/in/jessicayrobinson;1;;;0;;;
matt-robinson-4;Matt Robinson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
simon-robinson;Simon Robinson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/681395634893619200/ldseXljG_400x400.jpg;world|journalism|journalist;australia|india|united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/iron_emu|https://linkedin.com/in/simon-robinson-31a4534;1;;;0;;;
liz-rocca;Liz Rocca;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1158680956/image_400x400.jpg;world|journalism|journalist;metro-seattle|united-states|united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/LizRocca|https://facebook.com/liz.rocca.9|https://linkedin.com/in/lizroccanews;1;;;0;;;
carmen-rodriguez;Carmen Rodriguez;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
fredy-rodriguez;Fredy Rodriguez;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1369006423/FORH5868_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin;http://twitter.com/paxfoto|https://linkedin.com/in/fredy-rodriguez-b843736/en;1;;;0;;;
kelli-rogers;Kelli Rogers;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/3380531967/06e9a83c7d491da9d7773e8c6948eb32_400x400.jpeg;world|journalism|journalist;metro-dc;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/KelliErin|https://linkedin.com/in/kelli-rogers-8b32925;1;;;0;;;
rickey-rogers;Rickey Rogers;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/330250426/Rickey_Rogers_400x400.jpg;world|journalism|journalist;metro-new-york;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/rickeyrogers|https://linkedin.com/pub/rickey-rogers/2/265/853;1;;;0;;;
rachel-rohr;Rachel Rohr;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/733687268939075584/7fXtc2Go_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-tumblr;http://twitter.com/LionTalk|https://linkedin.com/in/rachel-rohr-54213537|http://nprhereandnow.tumblr.com/;1;;;0;;;
laurie-rojas-2;Laurie Rojas;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2965453968/69ca0ee1ac5502562db6b5541189a4a5_400x400.jpeg;arts-and-entertainment|world|journalism|journalist;germany;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-foursquare;http://twitter.com/laurierojas|https://facebook.com/laurie.rojas|https://linkedin.com/in/laurierojas|https://foursquare.com/user/2818397;1;;;0;;;
natalia-rolleston;Natalia Rolleston;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/3782540522/c5457e4f16baa1e70c7c5879b9c7e342_400x400.jpeg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/StoriesNowTold|https://linkedin.com/pub/natalia-rolleston/8/763/bba;1;;;0;;;
simon-romero;Simon Romero;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1620258730/simon_haiti_tw_400x400.jpg;world|journalism|journalist;brazil;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/viaSimonRomero|https://linkedin.com/in/simon-romero-91a6656b;1;;;0;;;
asaf-ronel;Asaf Ronel;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/435857882895360000/r4dSIt1M_400x400.jpeg;world|journalism|journalist;israel;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/AsafRonel|https://linkedin.com/pub/asaf-ronel/a7/a79/33b;1;;;0;;;
kristoffer-ronneberg;Kristoffer Ronneberg;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/577975633/nikkedukke02_400x400.jpg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/ronneberg;1;;;0;;;
rosanne-roobeek;Rosanne Roobeek;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/495609326505967617/vZdCf9A__400x400.jpeg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin;http://twitter.com/Rosanneroobeek|https://facebook.com/rosanne.roobeek|https://uk.linkedin.com/in/rosanneroobeek/en;1;;;0;;;
daniel-rook;Daniel Rook;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1552848270/my_passport_photo2_400x400.JPG;world|journalism|journalist;middle-east;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/DanRook;1;;;0;;;
roeland-roovers;Roeland Roovers;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/665783916800974848/2q0W_LFV_400x400.jpg;world|journalism|journalist;belgium;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus;http://twitter.com/reland|https://facebook.com/reland|http://be.linkedin.com/in/reland|https://flickr.com/people/roelandpictures|https://plus.google.com/118968941221247687/posts|http://youtube.com/user/roelandvideos;1;;;0;;;
andreina-rosal;Andreina Rosal;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1130996081/112122_1_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/arosal_gv;1;;;0;;;
alex-rossi;Alex Rossi;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2306486682/hhqv3ydsxqylyfx2tu5v_400x400.jpeg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/alexrossiSKY|https://flickr.com/people/alex_rossi;1;;;0;;;
richard-roth;Richard Roth;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/635342439/roth_richard_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/RichardRothCNN|https://linkedin.com/pub/rich-roth/64/329/b31;1;;;0;;;
simon-roughneen;Simon Roughneen;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/762297368737746944/VA2aHs3Q_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/simonroughneen|https://linkedin.com/pub/simon-roughneen/7/94/216;1;;;0;;;
bryant-rousseau;Bryant Rousseau;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-linkedin;https://linkedin.com/in/bryant-rousseau-99a7b93;1;;;0;;;
jacky-rowland;Jacky Rowland;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/674920497897971712/OciFIzaw_400x400.jpg;world|journalism|journalist;france;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/jackyaljaz;1;;;0;;;
lyndal-margaret-rowlands;Lyndal Margaret Rowlands;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/719300636446220290/1fVHvsaS_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/LyndalRowlands;1;;;0;;;
megan-rowling;Megan Rowling;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/721076169710415872/B3gvYleB_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/meganrowling|https://linkedin.com/in/megan-rowling-898a45;1;;;0;;;
trudy-rubin;Trudy Rubin;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1437506292/trudi2_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-google-plus;http://twitter.com/trudyrubin|https://linkedin.com/in/trudy-rubin-9a76b13|https://plus.google.com/15145431731897492794/posts;1;;;0;;;
peter-ruddick;Peter Ruddick;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/559433914079383552/wOd_0yRf_400x400.jpeg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-youtube|fa-foursquare;http://twitter.com/ruddick|https://linkedin.com/in/peterruddick|https://youtube.com/user/peterruddick|https://foursquare.com/user/168593;1;;;0;;;
jodi-rudoren;Jodi Rudoren;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2139767343/chin_pic_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/rudoren|https://facebook.com/rudoren|https://linkedin.com/in/jodi-rudoren-b71b9a11;1;;;0;;;
jonathan-rugman;Jonathan Rugman;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1328536793/IMG00021-20110125-0935_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/jrug|https://linkedin.com/in/jonathan-rugman-4972719;1;;;0;;;
nicky-russell-smith;Nicky Russell-Smith;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1474885368/image_400x400.jpg;world|journalism|journalist;africa|united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin;http://twitter.com/NickyRusmith|https://au.linkedin.com/in/nicky-russell-smith-a9673526;1;;;0;;;
zaid-sabah;Zaid Sabah;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile/images/526608/zz.jpg.256x256_q100_crop-smart.jpg;world|journalism|journalist;africa|middle-east;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/ZaidSabah|https://linkedin.com/pub/zaid-sabah/2b/4a1/166;1;;;0;;;
sadegh-sabet;Sadegh Sabet;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
maria-sacchetti;Maria Sacchetti;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/577345883374641153/hX9U4ahc_400x400.jpeg;world|journalism|journalist;metro-boston;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-google-plus|fa-linkedin;http://twitter.com/mariasacchetti|https://linkedin.com/pub/maria-sacchetti/27/73b/48a|https://plus.google.com/u//1234114585878269149|https://linkedin.com/pub/maria-sacchetti/27/73b/48a;1;;;0;;;
takashi-sadahiro;Takashi Sadahiro;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
anealla-safdar;Anealla Safdar;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/734801885698396161/QUWlo4Fi_400x400.jpg;world|journalism|journalist;middle-east;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/anealla|https://facebook.com/aneallas;1;;;0;;;
damir-sagolj;Damir Sagolj;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1128111996/Portret2_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/damirsagolj|https://linkedin.com/in/damir-sagolj-ba6166;1;;;0;;;
ozlem-sahin-sakar;Ozlem Sahin Sakar;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
ezzedine-said;Ezzedine Said;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000603824058/a964f3b9c1348cfbcdaf060887c22626_400x400.png;world|journalism|journalist;africa|middle-east;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/ezzsaid;1;;;0;;;
takashi-sakamoto;Takashi Sakamoto;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
vitnija-saldava;Vitnija Saldava;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000521142012/9ad3657fcd258a52cb62ea90127aa468_400x400.jpeg;world|journalism|journalist;russia;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-foursquare;http://twitter.com/vitnija|https://facebook.com/vitnija?fref=ts|https://linkedin.com/in/vitnija-saldava-6b5527|https://foursquare.com/user/2478562;1;;;0;;;
mustafa-salim;Mustafa Salim;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile/images/385608/imagejpg.256x256_q100_crop-smart.jpg;world|journalism|journalist;middle-east;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/Mustafa_salimb|https://facebook.com/mostafa.salim|https://linkedin.com/pub/mustafa-salim/a7/269/131;1;;;0;;;
alexandra-salomon;Alexandra Salomon;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2539469788/d25xcufgmrfnkwa6fw7g_400x400.jpeg;world|journalism|journalist;metro-chicago;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/AlexandraSalomo|https://linkedin.com/in/alsalomon;1;;;0;;;
kristin-saloomey;Kristin Saloomey;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/640907557683400704/UPO9Btfv_400x400.jpg;world|journalism|journalist;metro-new-york;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/KSaloomey;1;;;0;;;
miguel-san-martin;Miguel San Martin;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://abs.twimg.com/sticky/default_profile_images/default_profile_6_400x400.png;world|journalism|journalist;metro-miami;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/misanfi3;1;;;0;;;
fabiola-sanchez;Fabiola Sanchez;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2685239704/e5f6babebfab9aae8b06dd971ba5d050_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin;http://twitter.com/fisanchezn|https://linkedin.com/in/fabiola-s%C3%A1nchez-aa9b4b7a?trk=pub-pbmap;1;;;0;;;
maria-sanminiatelli;Maria Sanminiatelli;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1302449194/MariaSFC_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-foursquare;http://twitter.com/mariasanmin|https://facebook.com/maria.sanminiatelli|https://linkedin.com/in/maria-sanminiatelli-519a24|https://foursquare.com/user/7677868;1;;;0;;;
sally-sara;Sally Sara;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2962676018/d2829492b42f6d944ae24f9b0fadea1d_400x400.jpeg;world|journalism|journalist;australia;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook;http://twitter.com/sallyjsara|https://facebook.com/SallySaraABC/?ref=aymt_homepage_panel;1;;;0;;;
fumitaka-sato;Fumitaka Sato;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
maher-sattar;Maher Sattar;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/554040670004858880/q5bj6yTQ_400x400.jpeg;world|journalism|journalist;china|india|singapore;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-tumblr|fa-tumblr;http://twitter.com/mahersattar|https://th.linkedin.com/pub/maher-sattar/b/39/259|http://mahersattar.tumblr.com/|http://mahersattar.tumblr.com/;1;;;0;;;
raphael-satter;Raphael Satter;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2945963881/382b308c3439ed0620be3d458c3e9138_400x400.jpeg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/razhael|https://linkedin.com/in/raphaelsatter;1;;;0;;;
martin-savidge;Martin Savidge;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/453089071/8829_101177626567836_100000267987902_30041_1637990_n_400x400.jpg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/MartinSavidge|https://linkedin.com/in/martin-savidge-35932a17;1;;;0;;;
diane-sawyer;Diane Sawyer;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2928675140/fae506b06618221ff491bc84040cd4d3_400x400.jpeg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/DianeSawyer|https://facebook.com/DianeSawyer;1;;;0;;;
scott-sayare;Scott Sayare;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/461282313179893760/ON4VE9QT_400x400.jpeg;world|journalism|journalist;france;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin;http://twitter.com/scottsayare|https://fr.linkedin.com/in/scottsayare;1;;;0;;;
nicolae-schiau;Nicolae Schiau;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/608893485400231936/GwxSHglX_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin;http://twitter.com/nicolaeschiau|https://linkedin.com/in/nicolae-schiau-aa37553a;1;;;0;;;
nick-schifrin;Nick Schifrin;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/661531058312257536/jO-1K6gK_400x400.jpg;world|journalism|journalist;middle-east|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus|fa-youtube;http://twitter.com/nickschifrin|https://facebook.com/nickschifrin|http://il.linkedin.com/in/nickschifrin|http://flickr.com/people/8534161@N/|https://plus.google.com/u//1748445489317738333|https://youtube.com/user/NickSchifrin;1;;;0;;;
andres-schipani;Andres Schipani;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/631862735198941184/3CqNdvwb_400x400.jpg;world|journalism|journalist;colombia;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/AndresSchipani|https://linkedin.com/in/andres-schipani-1b41a13;1;;;0;;;
stephen-schlesinger;Stephen Schlesinger;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/481483636470853635/6Wi54vEA_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/cannon367;1;;;0;;;
